,rank,song,artist,genre,year,uri
1471,77,Happy Anywhere,Blake Shelton featuring Gwen Stefani,Country,2021.0,6LVzOLJkzG3C4hLNOdaBry
1472,78,I Should Probably Go to Bed,Dan + Shay,Country,2021.0,5ovVcYo2MvjVydFwFyaaqy
1473,79, Thinking 'Bout You,Dustin Lynch featuring MacKenzie Porter,Country,2021.0,4wBjKhJx6JnGoNJfJs24pd
1474,81,Lady Like,Ingrid Andress,Country,2021.0,7c3Y6INQrmNXDAOquinyw4
1475,82,Still Goin Down,Morgan Wallen,Country,2021.0,096YtKWNRXdmYKFLelSBto
1476,83,Pretty Heart,Parker McCollum,Country,2021.0,6vC90OOjZR165Hw8CpsqEm
1477,84,All Night,Brothers Osborne,Country,2021.0,0dXNQ8dckG4eYfEtq9zcva
1478,85,Love You Like I Used To,Russell Dickerson,Country,2021.0,1D7cfiC5mxqHfTCcOiRBej
1479,86,"Big, Big Plans",Chris Lane,Country,2021.0,7yNJCsUH3tXlpQiHSsAc5l
1480,87,865,Morgan Wallen,Country,2021.0,0sKEilrw1GrBlG6qsTCrP4
1481,89,Champagne Night,Lady A,Country,2021.0,48F2xnWq3LuzYWML327Z2r
1482,90,Dangerous,Morgan Wallen,Country,2021.0,1MX19fnaW1OUQoglWTYaOo
1483,91,Love Story (Taylor's Version),Taylor Swift,Country,2021.0,5RaBeejGtdPEszYEKYECs2
1484,92,Livin' The Dream,Morgan Wallen,Country,2021.0,2L4YgbxxwmwafMqLIjSx8q
1485,93,Am I The Only One,Aaron Lewis,Country,2021.0,3qkHDYDOu1LnDEFP7zII07
1486,94,One Of Them Girls,Lee Brice,Country,2021.0,6uyiyatWPCqC59Mm4rO8xL
1487,95,Mr. Perfectly Fine (Taylor's Version) (From The Vault),Taylor Swift,Country,2021.0,7l2tmgUhV7Y2aJHjiszifg
1488,96,Dicked Down In Dallas,Trey Lewis,Country,2021.0,1yhft6ZqYadd4GOrKrmK3a
1489,97,One Beer,HARDY featuring Lauren Alaina & Devin Dawson,Country,2021.0,4BnrGx9tWNF8aiXl1UhDBa
1490,98,Ain't Always The Cowboy,Jon Pardi,Country,2021.0,77XoAnllT85lmR9WP0D8dS
1491,99,Take Me Home For Christmas,Dan + Shay,Country,2021.0,18H1FL3QhLQNcpkv5m2LHz
1492,100,Bad Trick,"Ray Wylie Hubbard featuring Ringo Starr, Don Was, Joe Walsh & Chris Robinson",Country,2021.0,0sDshjRYq6LPMte9OiqAFn
1493,1,Waiting On A War,Foo Fighters,Rock & Roll,2021.0,4tA8lpQoWkMRWOZ29HbR86
1494,2,Monsters,All Time Low featuring blackbear,Rock & Roll,2021.0,1qAuIPMALdFtGv2Ymjy5l0
1495,4,Follow You,Imagine Dragons,Rock & Roll,2021.0,4Oz6xl8qhJTdjYZeT98V4m
1496,6,Darkness Settles In,Five Finger Death Punch,Rock & Roll,2021.0,6RksBSj5fFtPkUnL2EE0oe
1497,7,Without You,The Kid Laroi,Rock & Roll,2021.0,27OeeYzk6klgBh83TSvGMA
1498,8, Making A Fire,Foo Fighters,Rock & Roll,2021.0,2u8NmvhYX6wiviyxJTOhEi
1499,9,All My Favorite Songs,Weezer,Rock & Roll,2021.0,3A6nR4GSolo160nu7xtDk7
1500,10,We Are Between,Modest Mouse,Rock & Roll,2021.0,73ptateUzEZc4xXGWlQpaa
1501,11,Therefore I Am,Billie Eilish,Rock & Roll,2021.0,54bFM56PmE4YLRnqpW6Tha
1502,12,My Ex's Best Friend,Machine Gun Kelly featuring blackbear,Rock & Roll,2021.0,7kDUspsoYfLkWnZR7qwHZl
1503,13,my ex’s best friend,Machine Gun Kelly featuring blackbear,Rock & Roll,2021.0,7kDUspsoYfLkWnZR7qwHZl
1504,14,Better Without You,Evanescence,Rock & Roll,2021.0,12lagnH3LHPUHTXkQhAGph
1505,15,Way Less Sad,AJR,Rock & Roll,2021.0,6g3XrmNrWVa33dZuxIhMbF
1506,16,Beggin,Måneskin,Rock & Roll,2021.0,3Wrjm47oTz2sjIgck11l5e
1507,17,Serotonin,girl in red,Rock & Roll,2021.0,1FUQZYqWRVL8eaQd7uENlz
1508,18,No Son of Mine,Foo Fighters,Rock & Roll,2021.0,3jSRg3DPkvNX74Kx28PQnH
1509,19,Saturday,twenty one pilots,Rock & Roll,2021.0,2RiBogNRfulkNf7fVbPOrJ
1510,20,Willow,Taylor Swift,Rock & Roll,2021.0,0lx2cLdOt3piJbcaXIV74f
1511,21,Missing Piece,Vance Joy,Rock & Roll,2021.0,5YqdiryRmdAzYFlxo43hAJ
1512,22,Bang!,AJR,Rock & Roll,2021.0,5FQPpxOXsvkMN6v18gtpwY
1513,23,The Bandit,Kings of Leon,Rock & Roll,2021.0,55meRTYBw8S5q7KF3DkjL7
1514,24,Shy Away,twenty one pilots,Rock & Roll,2021.0,2nG54Y4a3sH9YpfxMolOyi
1515,25,A-O-K,Tai Verdes,Rock & Roll,2021.0,1sx0XsWUusUoPstbvokZjP
1516,27,Find My Way,Paul McCartney,Rock & Roll,2021.0,1gVCEnryJhkdQcuC0Kbvor
1517,29,Higher Power,Coldplay,Rock & Roll,2021.0,0939D7aT18uBDS2MTjWzct
1518,30,Happier Than Ever,Billie Eilish,Rock & Roll,2021.0,4RVwu0g32PAqgUiJoXsdF8
1519,32,Your Power,Billie Eilish,Rock & Roll,2021.0,042Sl6Mn83JHyLEqdK7uI0
1520,33,Brutal,Olivia Rodrigo,Rock & Roll,2021.0,6SRsiMl7w1USE4mFqrOhHC
1521,34,Bed Head,Manchester Orchestra,Rock & Roll,2021.0,5yqYLlMg2c0J883O33QuqA
1522,35,Sofia,Clairo,Rock & Roll,2021.0,7B3z0ySL9Rr0XvZEAjWZzM
1523,36,Nowhere Generation,Rise Against,Rock & Roll,2021.0,74zUPQTB6HMnfS1cagJnd8
1524,37,Freaks,Surf Curse,Rock & Roll,2021.0,7EkWXAI1wn8Ii883ecd9xr
1525,38,NDA,Billie Eilish,Rock & Roll,2021.0,38GBNKZUhfBkk3oNlWzRYd
1526,39,estella//,KennyHoopla featuring Travis Barker,Rock & Roll,2021.0,3emo5sUq2OwBctNgX0NMEV
1527,40,Come & Go,Juice WRLD featuring Marshmello,Rock & Roll,2021.0,2Y0wPrPQBrGhoLn14xRYCG
1528,41,I Wanna Be Your Slave,Måneskin,Rock & Roll,2021.0,4pt5fDVTg5GhEvEtlz9dKk
1529,42,Hypotheticals,Lake Street Dive,Rock & Roll,2021.0,5lE2EFXt4muvLFMGQg4hZN
1530,43,La Di Die,Nessa Barrett featuring jxdn,Rock & Roll,2021.0,3RLshk3cDQOqWhSIRCVaXL
1531,44,t r a n s p a r e n t s o u l,Willow featuring Travis Barker,Rock & Roll,2021.0,1QL7nSDZCwZMnbisV4KOXt
1532,45,Fire For You,Cannons,Rock & Roll,2021.0,4o0LyB69tylqDG6eTGhmig
1533,46,Love Race,Machine Gun Kelly featuring Kellin Quinn,Rock & Roll,2021.0,1F9kEuwT29fgqlovIclu81
1534,48,Violent,carolesdaughter,Rock & Roll,2021.0,3s7MCdXyWmwjdcWh7GWXas
1535,49,Solar Power,Lorde,Rock & Roll,2021.0,7s2kWabRM60W9I61HpKg8C
1536,50,Once In A Lifetime,All Time Low,Rock & Roll,2021.0,38Ngied9rBORlAbLYNCl4k
1537,51,transparentsoul,Willow featuring Travis Barker,Rock & Roll,2021.0,1QL7nSDZCwZMnbisV4KOXt
1538,52,Colors,Black Pumas,Rock & Roll,2021.0,1ZtVN326V42hioNyRjU4P2
1539,53,Papercuts,Machine Gun Kelly,Rock & Roll,2021.0,3nkW3TPQjBip1lER4h78NX
1540,54,Let The Bad Times Roll,The Offspring,Rock & Roll,2021.0,0O2UONKvVfdwDyefKh5Yo1
1541,55,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,Rock & Roll,2021.0,07MDkzWARZaLEdKxo6yArG
1542,56,Cloud 9,Beach Bunny featuring Tegan and Sara,Rock & Roll,2021.0,6vFsBXYczYsP0H3lgunZOm
1543,57,Can You Handle My Love??,Walk The Moon,Rock & Roll,2021.0,7GKMstqz3UYkFvlX93qCyz
1544,58,Taking Me Back,Jack White,Rock & Roll,2021.0,37FjxvMhMjt3YRecpx7HsC
1545,59,Lost Cause,Billie Eilish,Rock & Roll,2021.0,4191RXFPa7Ge9XkA4cWlna
1546,60,Nobody's Stopping You Now,Lake Street Dive,Rock & Roll,2021.0,0j1ldNL5THYosPxuhYZ5NY
1547,61,I Hope Ur Miserable Until Ur Dead,Nessa Barrett,Rock & Roll,2021.0,4ka1FkKAMde6dQAFFMXKac
1548,62,Down,St. Vincent,Rock & Roll,2021.0,6cmm1LMvZdB5zsCwX5BjqE
1549,63,Overwhelmed,Royal and The Serpent,Rock & Roll,2021.0,03eyNjBM2mpx28H6kdaufN
1550,65,Stop Making This Hurt,Bleachers,Rock & Roll,2021.0,7fRCD4vVNpCy91Y3zxNMUl
1551,66,Shame Shame,Foo Fighters,Rock & Roll,2021.0,09qNqIWI7u0kdYw9sLac00
1552,67,What You Say,Cold War Kids,Rock & Roll,2021.0,67T6l4q3zVjC5nZZPXByU8
1553,68,You,"benny blanco, Marshmello & Vance Joy",Rock & Roll,2021.0,5uU1uuyaUIBOiiUSQG7Wl3
1554,69,Colorado,Milky Chance,Rock & Roll,2021.0,3DbBgbnDUOml329rAp2Tbr
1555,70,Time In Disguise,Kings of Leon,Rock & Roll,2021.0,35OVbqhT8KWwfIip7fKJbw
1556,72,Happy Endings,Mike Shinoda featuring iann dior & Upsahl,Rock & Roll,2021.0,1nPd60em5Qwp0NPykFz5Xj
1557,73,The Sun Hasn't Left,Modest Mouse,Rock & Roll,2021.0,1ypxlH0Ay2kjsyuHEHJsLF
1558,74,Bloody Valentine,Machine Gun Kelly,Rock & Roll,2021.0,6mADjHs6FXdroPzEGW6KVJ
1559,75,Runaway,AURORA ,Rock & Roll,2021.0,3DK6m7It6Pw857FcQftMds
1560,76,Distorted Light Beam,Bastille,Rock & Roll,2021.0,7bREivF1RTm0vOYB2wi7nE
1561,77,Forget Me Too,Machine Gun Kelly & Halsey,Rock & Roll,2021.0,1VSuFS7PahCN3SWbOcQ98m
1562,78,Bad Dream,Cannons,Rock & Roll,2021.0,4vDGc8mD9kHbC2Yy6pF6SE
1563,79,Dreams,Fleetwood Mac,Rock & Roll,2021.0,0ofHAoxe9vBkTCp2UQIavz
1564,80,Chaise Longue,Wet Leg,Rock & Roll,2021.0,0nys6GusuHnjSYLW0PYYb7
1565,81,I Don’t Wanna Talk (I Just Wanna Dance),Glass Animals,Rock & Roll,2021.0,2xXPVOKw75Ouju8Qu4SdIA
1566,82,Someone To You,Banners,Rock & Roll,2021.0,2f0pn9DkEJwAzXApnFh5cr
1567,83,Dirty,grandson,Rock & Roll,2021.0,5lDriBxJd22IhOH9zTcFrV
1568,84,Paralyzed,Sueco,Rock & Roll,2021.0,5DHQKZCOZhGNTbYBCekWx0
1569,85,Sticky,The Maine,Rock & Roll,2021.0,4rmVZajAF7PkrCagGPHbqa
1570,86,Fly Away,Tones And I,Rock & Roll,2021.0,1OxcIUqVmVYxT6427tbhDW
1571,87,Gold Rush,Taylor Swift,Rock & Roll,2021.0,5BK0uqwY9DNfZ630STAEaq
1572,88,1 Last Cigarette,The Band CAMINO,Rock & Roll,2021.0,1nonPxrZoz42XGsKtLo3mg
1573,89,Echoing,Kings of Leon,Rock & Roll,2021.0,4l8iOZN1mphk7uY2r3Dn0R
1574,90,Tis The Damn Season,Taylor Swift,Rock & Roll,2021.0,7dW84mWkdWE5a6lFWxJCBG
1575,91,fake friend,"nothing,nowhere.",Rock & Roll,2021.0,6pO9pxKxrIHuTRqK7VLP8B
1576,92,Plastic Hearts,Miley Cyrus,Rock & Roll,2021.0,6qCsKKS7Ol63SJW3LOIX5R
1577,93,Record Player,Daisy The Great featuring AJR,Rock & Roll,2021.0,4jYt1pQqg2mIZmY4FWCZEM
1578,94,Tolerate It,Taylor Swift,Rock & Roll,2021.0,0PurA4JVJ8YQgSVopY8fn6
1579,95,All About You,The Knocks featuring Foster The People,Rock & Roll,2021.0,2uddLj27GIDBIdwRuIomE4
1580,96,Know That I Know,Lake Street Dive,Rock & Roll,2021.0,4XHYJpbZL8ytyoZ5olW4nP
1581,97,SugarCrash!,ElyOtto,Rock & Roll,2021.0,2ePtv8MlBO9nuuXABqAfEX
1582,98,"I Am Not A Woman, I'm A God",Halsey,Rock & Roll,2021.0,3XKjZcgNYtvCmBpE1nX7Wn
1583,99,Trouble’s Coming,Royal Blood,Rock & Roll,2021.0,5eR6OS3joTAHJToyzehKfu
1584,100,Exile,Taylor Swift featuring Bon Iver,Rock & Roll,2021.0,4pvb0WLRcMtbPGmtejJJ6y
